region,species_name,species_qualified,cuid,cu_name_pse,pointid,streamid,stream_name_pse,indicator,latitude,longitude,year,stream_observed_count,stream_survey_method,stream_survey_quality,source_id
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1955,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1956,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1957,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1958,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1959,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1960,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1961,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1962,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1963,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1964,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1965,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1966,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1967,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1968,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1969,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1970,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1971,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1972,2,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1976,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1978,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1979,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1980,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1981,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1982,250,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1983,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1984,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1985,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1986,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1987,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1988,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1989,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1990,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1991,15,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1992,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1993,10,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1994,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1995,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,1998,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,2020,57,Area Under the Curve,Medium-Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,2021,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,2022,-989898,Not Applicable,-989898,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),606,1432,EAST CREEK,N,50.24219084,-127.7238629,2023,-989898,Not Applicable,-989898,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1953,305,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1954,390,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1955,300,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1956,40,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1957,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1958,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1959,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1960,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1964,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1965,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1966,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1967,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1968,70,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1970,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1971,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1977,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1978,750,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1979,350,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1980,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1981,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1982,300,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1984,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1985,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1986,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1987,15,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1988,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1989,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1990,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1991,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1992,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1994,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1995,29,Peak Live + Dead,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1996,83,Area Under the Curve,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1997,167,Area Under the Curve,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1998,85,Area Under the Curve,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,1999,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),607,1433,KLASKISH RIVER,Y,50.26401136,-127.719667,2000,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1960,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1979,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1980,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1981,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1983,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1995,-989898,Expert Opinion,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1998,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,1999,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),608,1434,KEITH RIVER,N,50.33742941,-127.8710644,2000,2,Peak Live + Dead,Low,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1953,90,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1954,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1955,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1956,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1957,150,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1958,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1960,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1966,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1967,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1968,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1969,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1970,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1981,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1983,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1984,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1994,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1995,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,1998,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,2002,-989898,Not Applicable,Unknown,NuSEDS_20251103
West Vancouver Island,Chinook,CK,330,West Vancouver Island-North (Fall x-1),609,1435,MAHATTA CREEK,N,50.45792818,-127.8652593,2003,-989898,Not Applicable,Unknown,NuSEDS_20251103
